Node	Time	Technology	Cost
10	4	CHP_CCS	0.0
10	5	CHP_CCS	0.0
10	6	CHP_CCS	0.0
10	7	CHP_CCS	0.0
10	8	CHP_CCS	0.0
10	9	CHP_CCS	0.0
10	10	CHP_CCS	0.0
10	11	CHP_CCS	0.0
10	12	CHP_CCS	0.0
10	13	CHP_CCS	0.0
10	14	CHP_CCS	0.0
10	15	CHP_CCS	0.0
10	16	CHP_CCS	0.0
10	17	CHP_CCS	0.0
10	18	CHP_CCS	0.0
10	19	CHP_CCS	0.0
10	20	CHP_CCS	0.0
10	21	CHP_CCS	0.0
10	22	CHP_CCS	0.0
10	23	CHP_CCS	0.0
10	24	CHP_CCS	0.0
10	1	Biogas_Grid	64.5
10	2	Biogas_Grid	64.5
10	3	Biogas_Grid	64.5
10	4	Biogas_Grid	64.5
10	5	Biogas_Grid	64.5
10	6	Biogas_Grid	64.5
10	7	Biogas_Grid	64.5
10	8	Biogas_Grid	64.5
10	9	Biogas_Grid	64.5
10	10	Biogas_Grid	64.5
10	11	Biogas_Grid	64.5
10	12	Biogas_Grid	64.5
10	13	Biogas_Grid	64.5
10	14	Biogas_Grid	64.5
10	15	Biogas_Grid	64.5
10	16	Biogas_Grid	64.5
10	17	Biogas_Grid	64.5
10	18	Biogas_Grid	64.5
10	19	Biogas_Grid	64.5
10	20	Biogas_Grid	64.5
10	21	Biogas_Grid	64.5
10	22	Biogas_Grid	64.5
10	23	Biogas_Grid	64.5
10	24	Biogas_Grid	64.5
10	1	CH4_Grid	39.479
10	2	CH4_Grid	39.479
10	3	CH4_Grid	39.479
10	4	CH4_Grid	39.479
10	5	CH4_Grid	39.479
10	6	CH4_Grid	39.479
10	7	CH4_Grid	39.479
10	8	CH4_Grid	39.479
10	9	CH4_Grid	39.479
10	10	CH4_Grid	39.479
10	11	CH4_Grid	39.479
10	12	CH4_Grid	39.479
10	13	CH4_Grid	39.479
10	14	CH4_Grid	39.479
10	15	CH4_Grid	39.479
10	16	CH4_Grid	39.479
10	17	CH4_Grid	39.479
10	18	CH4_Grid	39.479
10	19	CH4_Grid	39.479
10	20	CH4_Grid	39.479
10	21	CH4_Grid	39.479
10	22	CH4_Grid	39.479
10	23	CH4_Grid	39.479
10	24	CH4_Grid	39.479
10	1	CH4_H2_Mixer	0.0
10	2	CH4_H2_Mixer	0.0
10	3	CH4_H2_Mixer	0.0
10	4	CH4_H2_Mixer	0.0
10	5	CH4_H2_Mixer	0.0
10	6	CH4_H2_Mixer	0.0
10	7	CH4_H2_Mixer	0.0
10	8	CH4_H2_Mixer	0.0
10	9	CH4_H2_Mixer	0.0
10	10	CH4_H2_Mixer	0.0
10	11	CH4_H2_Mixer	0.0
10	12	CH4_H2_Mixer	0.0
10	13	CH4_H2_Mixer	0.0
10	14	CH4_H2_Mixer	0.0
10	15	CH4_H2_Mixer	0.0
10	16	CH4_H2_Mixer	0.0
10	17	CH4_H2_Mixer	0.0
10	18	CH4_H2_Mixer	0.0
10	19	CH4_H2_Mixer	0.0
10	20	CH4_H2_Mixer	0.0
10	21	CH4_H2_Mixer	0.0
10	22	CH4_H2_Mixer	0.0
10	23	CH4_H2_Mixer	0.0
10	24	CH4_H2_Mixer	0.0
10	1	DieselReserveGenerator	100.0
10	2	DieselReserveGenerator	100.0
10	3	DieselReserveGenerator	100.0
10	4	DieselReserveGenerator	100.0
10	5	DieselReserveGenerator	100.0
10	6	DieselReserveGenerator	100.0
10	7	DieselReserveGenerator	100.0
10	8	DieselReserveGenerator	100.0
10	9	DieselReserveGenerator	100.0
10	10	DieselReserveGenerator	100.0
10	11	DieselReserveGenerator	100.0
10	12	DieselReserveGenerator	100.0
10	13	DieselReserveGenerator	100.0
10	14	DieselReserveGenerator	100.0
10	15	DieselReserveGenerator	100.0
10	16	DieselReserveGenerator	100.0
10	17	DieselReserveGenerator	100.0
10	18	DieselReserveGenerator	100.0
10	19	DieselReserveGenerator	100.0
10	20	DieselReserveGenerator	100.0
10	21	DieselReserveGenerator	100.0
10	22	DieselReserveGenerator	100.0
10	23	DieselReserveGenerator	100.0
10	24	DieselReserveGenerator	100.0
11	1	Power_Grid	0.0
11	2	Power_Grid	0.0
11	3	Power_Grid	0.0
11	4	Power_Grid	0.0
11	5	Power_Grid	0.0
11	6	Power_Grid	0.0
11	7	Power_Grid	0.0
11	8	Power_Grid	0.0
11	9	Power_Grid	0.0
11	10	Power_Grid	0.0
11	11	Power_Grid	0.0
11	12	Power_Grid	0.0
11	13	Power_Grid	0.0
11	14	Power_Grid	0.0
11	15	Power_Grid	0.0
11	16	Power_Grid	0.0
11	17	Power_Grid	0.0
11	18	Power_Grid	0.0
11	19	Power_Grid	0.0
11	20	Power_Grid	0.0
11	21	Power_Grid	0.0
11	22	Power_Grid	0.0
11	23	Power_Grid	0.0
11	24	Power_Grid	0.0
11	1	ElectricBoiler	0.0
11	2	ElectricBoiler	0.0
11	3	ElectricBoiler	0.0
11	4	ElectricBoiler	0.0
11	5	ElectricBoiler	0.0
11	6	ElectricBoiler	0.0
11	7	ElectricBoiler	0.0
11	8	ElectricBoiler	0.0
11	9	ElectricBoiler	0.0
11	10	ElectricBoiler	0.0
11	11	ElectricBoiler	0.0
11	12	ElectricBoiler	0.0
11	13	ElectricBoiler	0.0
11	14	ElectricBoiler	0.0
11	15	ElectricBoiler	0.0
11	16	ElectricBoiler	0.0
11	17	ElectricBoiler	0.0
11	18	ElectricBoiler	0.0
11	19	ElectricBoiler	0.0
11	20	ElectricBoiler	0.0
11	21	ElectricBoiler	0.0
11	22	ElectricBoiler	0.0
11	23	ElectricBoiler	0.0
11	24	ElectricBoiler	0.0
11	1	HP_LT	0.0
11	2	HP_LT	0.0
11	3	HP_LT	0.0
11	4	HP_LT	0.0
11	5	HP_LT	0.0
11	6	HP_LT	0.0
11	7	HP_LT	0.0
11	8	HP_LT	0.0
11	9	HP_LT	0.0
11	10	HP_LT	0.0
11	11	HP_LT	0.0
11	12	HP_LT	0.0
11	13	HP_LT	0.0
11	14	HP_LT	0.0
11	15	HP_LT	0.0
11	16	HP_LT	0.0
11	17	HP_LT	0.0
11	18	HP_LT	0.0
11	19	HP_LT	0.0
11	20	HP_LT	0.0
11	21	HP_LT	0.0
11	22	HP_LT	0.0
11	23	HP_LT	0.0
11	24	HP_LT	0.0
11	1	HP_MT	0.0
11	2	HP_MT	0.0
11	3	HP_MT	0.0
11	4	HP_MT	0.0
11	5	HP_MT	0.0
11	6	HP_MT	0.0
11	7	HP_MT	0.0
11	8	HP_MT	0.0
11	9	HP_MT	0.0
11	10	HP_MT	0.0
11	11	HP_MT	0.0
11	12	HP_MT	0.0
11	13	HP_MT	0.0
11	14	HP_MT	0.0
11	15	HP_MT	0.0
11	16	HP_MT	0.0
11	17	HP_MT	0.0
11	18	HP_MT	0.0
11	19	HP_MT	0.0
11	20	HP_MT	0.0
11	21	HP_MT	0.0
11	22	HP_MT	0.0
11	23	HP_MT	0.0
11	24	HP_MT	0.0
11	1	PV	0.0
11	2	PV	0.0
11	3	PV	0.0
11	4	PV	0.0
11	5	PV	0.0
11	6	PV	0.0
11	7	PV	0.0
11	8	PV	0.0
11	9	PV	0.0
11	10	PV	0.0
11	11	PV	0.0
11	12	PV	0.0
11	13	PV	0.0
11	14	PV	0.0
11	15	PV	0.0
11	16	PV	0.0
11	17	PV	0.0
11	18	PV	0.0
11	19	PV	0.0
11	20	PV	0.0
11	21	PV	0.0
11	22	PV	0.0
11	23	PV	0.0
11	24	PV	0.0
11	1	P2G	0.0
11	2	P2G	0.0
11	3	P2G	0.0
11	4	P2G	0.0
11	5	P2G	0.0
11	6	P2G	0.0
11	7	P2G	0.0
11	8	P2G	0.0
11	9	P2G	0.0
11	10	P2G	0.0
11	11	P2G	0.0
11	12	P2G	0.0
11	13	P2G	0.0
11	14	P2G	0.0
11	15	P2G	0.0
11	16	P2G	0.0
11	17	P2G	0.0
11	18	P2G	0.0
11	19	P2G	0.0
11	20	P2G	0.0
11	21	P2G	0.0
11	22	P2G	0.0
11	23	P2G	0.0
11	24	P2G	0.0
11	1	G2P	0.0
11	2	G2P	0.0
11	3	G2P	0.0
11	4	G2P	0.0
11	5	G2P	0.0
11	6	G2P	0.0
11	7	G2P	0.0
11	8	G2P	0.0
11	9	G2P	0.0
11	10	G2P	0.0
11	11	G2P	0.0
11	12	G2P	0.0
11	13	G2P	0.0
11	14	G2P	0.0
11	15	G2P	0.0
11	16	G2P	0.0
11	17	G2P	0.0
11	18	G2P	0.0
11	19	G2P	0.0
11	20	G2P	0.0
11	21	G2P	0.0
11	22	G2P	0.0
11	23	G2P	0.0
11	24	G2P	0.0
11	1	GasBoiler	0.0
11	2	GasBoiler	0.0
11	3	GasBoiler	0.0
11	4	GasBoiler	0.0
11	5	GasBoiler	0.0
11	6	GasBoiler	0.0
11	7	GasBoiler	0.0
11	8	GasBoiler	0.0
11	9	GasBoiler	0.0
11	10	GasBoiler	0.0
11	11	GasBoiler	0.0
11	12	GasBoiler	0.0
11	13	GasBoiler	0.0
11	14	GasBoiler	0.0
11	15	GasBoiler	0.0
11	16	GasBoiler	0.0
11	17	GasBoiler	0.0
11	18	GasBoiler	0.0
11	19	GasBoiler	0.0
11	20	GasBoiler	0.0
11	21	GasBoiler	0.0
11	22	GasBoiler	0.0
11	23	GasBoiler	0.0
11	24	GasBoiler	0.0
11	1	GasBoiler_CCS	0.0
11	2	GasBoiler_CCS	0.0
11	3	GasBoiler_CCS	0.0
11	4	GasBoiler_CCS	0.0
11	5	GasBoiler_CCS	0.0
11	6	GasBoiler_CCS	0.0
11	7	GasBoiler_CCS	0.0
11	8	GasBoiler_CCS	0.0
11	9	GasBoiler_CCS	0.0
11	10	GasBoiler_CCS	0.0
11	11	GasBoiler_CCS	0.0
11	12	GasBoiler_CCS	0.0
11	13	GasBoiler_CCS	0.0
11	14	GasBoiler_CCS	0.0
11	15	GasBoiler_CCS	0.0
11	16	GasBoiler_CCS	0.0
11	17	GasBoiler_CCS	0.0
11	18	GasBoiler_CCS	0.0
11	19	GasBoiler_CCS	0.0
11	20	GasBoiler_CCS	0.0
11	21	GasBoiler_CCS	0.0
11	22	GasBoiler_CCS	0.0
11	23	GasBoiler_CCS	0.0
11	24	GasBoiler_CCS	0.0
11	1	CHP	0.0
11	2	CHP	0.0
11	3	CHP	0.0
11	4	CHP	0.0
11	5	CHP	0.0
11	6	CHP	0.0
11	7	CHP	0.0
11	8	CHP	0.0
11	9	CHP	0.0
11	10	CHP	0.0
11	11	CHP	0.0
11	12	CHP	0.0
11	13	CHP	0.0
11	14	CHP	0.0
11	15	CHP	0.0
11	16	CHP	0.0
11	17	CHP	0.0
11	18	CHP	0.0
11	19	CHP	0.0
11	20	CHP	0.0
11	21	CHP	0.0
11	22	CHP	0.0
11	23	CHP	0.0
11	24	CHP	0.0
11	1	CHP_CCS	0.0
11	2	CHP_CCS	0.0
11	3	CHP_CCS	0.0
11	4	CHP_CCS	0.0
11	5	CHP_CCS	0.0
11	6	CHP_CCS	0.0
11	7	CHP_CCS	0.0
11	8	CHP_CCS	0.0
11	9	CHP_CCS	0.0
11	10	CHP_CCS	0.0
11	11	CHP_CCS	0.0
11	12	CHP_CCS	0.0
11	13	CHP_CCS	0.0
11	14	CHP_CCS	0.0
11	15	CHP_CCS	0.0
11	16	CHP_CCS	0.0
11	17	CHP_CCS	0.0
11	18	CHP_CCS	0.0
11	19	CHP_CCS	0.0
11	20	CHP_CCS	0.0
11	21	CHP_CCS	0.0
11	22	CHP_CCS	0.0
11	23	CHP_CCS	0.0
11	24	CHP_CCS	0.0
11	1	Biogas_Grid	64.5
11	2	Biogas_Grid	64.5
11	3	Biogas_Grid	64.5
11	4	Biogas_Grid	64.5
11	5	Biogas_Grid	64.5
11	6	Biogas_Grid	64.5
11	7	Biogas_Grid	64.5
11	8	Biogas_Grid	64.5
11	9	Biogas_Grid	64.5
11	10	Biogas_Grid	64.5
11	11	Biogas_Grid	64.5
11	12	Biogas_Grid	64.5
11	13	Biogas_Grid	64.5
11	14	Biogas_Grid	64.5
11	15	Biogas_Grid	64.5
11	16	Biogas_Grid	64.5
11	17	Biogas_Grid	64.5
11	18	Biogas_Grid	64.5
11	19	Biogas_Grid	64.5
11	20	Biogas_Grid	64.5
11	21	Biogas_Grid	64.5
11	22	Biogas_Grid	64.5
11	23	Biogas_Grid	64.5
11	24	Biogas_Grid	64.5
11	1	CH4_Grid	39.479
11	2	CH4_Grid	39.479
11	3	CH4_Grid	39.479
11	4	CH4_Grid	39.479
11	5	CH4_Grid	39.479
11	6	CH4_Grid	39.479
11	7	CH4_Grid	39.479
11	8	CH4_Grid	39.479
11	9	CH4_Grid	39.479
11	10	CH4_Grid	39.479
11	11	CH4_Grid	39.479
11	12	CH4_Grid	39.479
11	13	CH4_Grid	39.479
11	14	CH4_Grid	39.479
11	15	CH4_Grid	39.479
11	16	CH4_Grid	39.479
11	17	CH4_Grid	39.479
11	18	CH4_Grid	39.479
11	19	CH4_Grid	39.479
11	20	CH4_Grid	39.479
11	21	CH4_Grid	39.479
11	22	CH4_Grid	39.479
11	23	CH4_Grid	39.479
11	24	CH4_Grid	39.479
11	1	CH4_H2_Mixer	0.0
11	2	CH4_H2_Mixer	0.0
11	3	CH4_H2_Mixer	0.0
11	4	CH4_H2_Mixer	0.0
11	5	CH4_H2_Mixer	0.0
11	6	CH4_H2_Mixer	0.0
11	7	CH4_H2_Mixer	0.0
11	8	CH4_H2_Mixer	0.0
11	9	CH4_H2_Mixer	0.0
11	10	CH4_H2_Mixer	0.0
11	11	CH4_H2_Mixer	0.0
11	12	CH4_H2_Mixer	0.0
11	13	CH4_H2_Mixer	0.0
11	14	CH4_H2_Mixer	0.0
11	15	CH4_H2_Mixer	0.0
11	16	CH4_H2_Mixer	0.0
11	17	CH4_H2_Mixer	0.0
11	18	CH4_H2_Mixer	0.0
11	19	CH4_H2_Mixer	0.0
11	20	CH4_H2_Mixer	0.0
11	21	CH4_H2_Mixer	0.0
11	22	CH4_H2_Mixer	0.0
11	23	CH4_H2_Mixer	0.0
11	24	CH4_H2_Mixer	0.0
11	1	DieselReserveGenerator	100.0
11	2	DieselReserveGenerator	100.0
11	3	DieselReserveGenerator	100.0
11	4	DieselReserveGenerator	100.0
11	5	DieselReserveGenerator	100.0
11	6	DieselReserveGenerator	100.0
11	7	DieselReserveGenerator	100.0
11	8	DieselReserveGenerator	100.0
11	9	DieselReserveGenerator	100.0
11	10	DieselReserveGenerator	100.0
11	11	DieselReserveGenerator	100.0
11	12	DieselReserveGenerator	100.0
11	13	DieselReserveGenerator	100.0
11	14	DieselReserveGenerator	100.0
11	15	DieselReserveGenerator	100.0
11	16	DieselReserveGenerator	100.0
11	17	DieselReserveGenerator	100.0
11	18	DieselReserveGenerator	100.0
11	19	DieselReserveGenerator	100.0
11	20	DieselReserveGenerator	100.0
11	21	DieselReserveGenerator	100.0
11	22	DieselReserveGenerator	100.0
11	23	DieselReserveGenerator	100.0
11	24	DieselReserveGenerator	100.0
12	1	Power_Grid	0.0
12	2	Power_Grid	0.0
12	3	Power_Grid	0.0
12	4	Power_Grid	0.0
12	5	Power_Grid	0.0
12	6	Power_Grid	0.0
12	7	Power_Grid	0.0
12	8	Power_Grid	0.0
12	9	Power_Grid	0.0
12	10	Power_Grid	0.0
12	11	Power_Grid	0.0
12	12	Power_Grid	0.0
12	13	Power_Grid	0.0
12	14	Power_Grid	0.0
12	15	Power_Grid	0.0
12	16	Power_Grid	0.0
12	17	Power_Grid	0.0
12	18	Power_Grid	0.0
12	19	Power_Grid	0.0
12	20	Power_Grid	0.0
12	21	Power_Grid	0.0
12	22	Power_Grid	0.0
12	23	Power_Grid	0.0
12	24	Power_Grid	0.0
12	1	ElectricBoiler	0.0
12	2	ElectricBoiler	0.0
12	3	ElectricBoiler	0.0
12	4	ElectricBoiler	0.0
12	5	ElectricBoiler	0.0
12	6	ElectricBoiler	0.0
12	7	ElectricBoiler	0.0
12	8	ElectricBoiler	0.0
12	9	ElectricBoiler	0.0
12	10	ElectricBoiler	0.0
12	11	ElectricBoiler	0.0
12	12	ElectricBoiler	0.0
12	13	ElectricBoiler	0.0
12	14	ElectricBoiler	0.0
12	15	ElectricBoiler	0.0
12	16	ElectricBoiler	0.0
12	17	ElectricBoiler	0.0
12	18	ElectricBoiler	0.0
12	19	ElectricBoiler	0.0
12	20	ElectricBoiler	0.0
12	21	ElectricBoiler	0.0
12	22	ElectricBoiler	0.0
12	23	ElectricBoiler	0.0
12	24	ElectricBoiler	0.0
12	1	HP_LT	0.0
12	2	HP_LT	0.0
12	3	HP_LT	0.0
12	4	HP_LT	0.0
12	5	HP_LT	0.0
12	6	HP_LT	0.0
12	7	HP_LT	0.0
12	8	HP_LT	0.0
12	9	HP_LT	0.0
12	10	HP_LT	0.0
12	11	HP_LT	0.0
12	12	HP_LT	0.0
12	13	HP_LT	0.0
12	14	HP_LT	0.0
12	15	HP_LT	0.0
12	16	HP_LT	0.0
12	17	HP_LT	0.0
12	18	HP_LT	0.0
12	19	HP_LT	0.0
12	20	HP_LT	0.0
12	21	HP_LT	0.0
12	22	HP_LT	0.0
12	23	HP_LT	0.0
12	24	HP_LT	0.0
12	1	HP_MT	0.0
12	2	HP_MT	0.0
12	3	HP_MT	0.0
12	4	HP_MT	0.0
12	5	HP_MT	0.0
12	6	HP_MT	0.0
12	7	HP_MT	0.0
12	8	HP_MT	0.0
12	9	HP_MT	0.0
12	10	HP_MT	0.0
12	11	HP_MT	0.0
12	12	HP_MT	0.0
12	13	HP_MT	0.0
12	14	HP_MT	0.0
12	15	HP_MT	0.0
12	16	HP_MT	0.0
12	17	HP_MT	0.0
12	18	HP_MT	0.0
12	19	HP_MT	0.0
12	20	HP_MT	0.0
12	21	HP_MT	0.0
12	22	HP_MT	0.0
12	23	HP_MT	0.0
12	24	HP_MT	0.0
12	1	PV	0.0
12	2	PV	0.0
12	3	PV	0.0
12	4	PV	0.0
12	5	PV	0.0
12	6	PV	0.0
12	7	PV	0.0
12	8	PV	0.0
12	9	PV	0.0
12	10	PV	0.0
12	11	PV	0.0
12	12	PV	0.0
12	13	PV	0.0
12	14	PV	0.0
12	15	PV	0.0
12	16	PV	0.0
12	17	PV	0.0
12	18	PV	0.0
12	19	PV	0.0
12	20	PV	0.0
12	21	PV	0.0
12	22	PV	0.0
12	23	PV	0.0
12	24	PV	0.0
12	1	P2G	0.0
12	2	P2G	0.0
12	3	P2G	0.0
12	4	P2G	0.0
12	5	P2G	0.0
12	6	P2G	0.0
12	7	P2G	0.0
12	8	P2G	0.0
12	9	P2G	0.0
12	10	P2G	0.0
12	11	P2G	0.0
12	12	P2G	0.0
12	13	P2G	0.0
12	14	P2G	0.0
12	15	P2G	0.0
12	16	P2G	0.0
12	17	P2G	0.0
12	18	P2G	0.0
12	19	P2G	0.0
12	20	P2G	0.0
12	21	P2G	0.0
12	22	P2G	0.0
12	23	P2G	0.0
12	24	P2G	0.0
12	1	G2P	0.0
12	2	G2P	0.0
12	3	G2P	0.0
12	4	G2P	0.0
12	5	G2P	0.0
12	6	G2P	0.0
12	7	G2P	0.0
12	8	G2P	0.0
12	9	G2P	0.0
12	10	G2P	0.0
12	11	G2P	0.0
12	12	G2P	0.0
12	13	G2P	0.0
12	14	G2P	0.0
12	15	G2P	0.0
12	16	G2P	0.0
12	17	G2P	0.0
12	18	G2P	0.0
12	19	G2P	0.0
12	20	G2P	0.0
12	21	G2P	0.0
12	22	G2P	0.0
12	23	G2P	0.0
12	24	G2P	0.0
12	1	GasBoiler	0.0
12	2	GasBoiler	0.0
12	3	GasBoiler	0.0
12	4	GasBoiler	0.0
12	5	GasBoiler	0.0
12	6	GasBoiler	0.0
12	7	GasBoiler	0.0
12	8	GasBoiler	0.0
12	9	GasBoiler	0.0
12	10	GasBoiler	0.0
12	11	GasBoiler	0.0
12	12	GasBoiler	0.0
12	13	GasBoiler	0.0
12	14	GasBoiler	0.0
12	15	GasBoiler	0.0
12	16	GasBoiler	0.0
12	17	GasBoiler	0.0
12	18	GasBoiler	0.0
12	19	GasBoiler	0.0
12	20	GasBoiler	0.0
12	21	GasBoiler	0.0
12	22	GasBoiler	0.0
12	23	GasBoiler	0.0
12	24	GasBoiler	0.0
12	1	GasBoiler_CCS	0.0
12	2	GasBoiler_CCS	0.0
12	3	GasBoiler_CCS	0.0
12	4	GasBoiler_CCS	0.0
12	5	GasBoiler_CCS	0.0
12	6	GasBoiler_CCS	0.0
12	7	GasBoiler_CCS	0.0
12	8	GasBoiler_CCS	0.0
12	9	GasBoiler_CCS	0.0
12	10	GasBoiler_CCS	0.0
12	11	GasBoiler_CCS	0.0
12	12	GasBoiler_CCS	0.0
12	13	GasBoiler_CCS	0.0
12	14	GasBoiler_CCS	0.0
12	15	GasBoiler_CCS	0.0
12	16	GasBoiler_CCS	0.0
12	17	GasBoiler_CCS	0.0
12	18	GasBoiler_CCS	0.0
12	19	GasBoiler_CCS	0.0
12	20	GasBoiler_CCS	0.0
12	21	GasBoiler_CCS	0.0
12	22	GasBoiler_CCS	0.0
12	23	GasBoiler_CCS	0.0
12	24	GasBoiler_CCS	0.0
12	1	CHP	0.0
12	2	CHP	0.0
12	3	CHP	0.0
12	4	CHP	0.0
12	5	CHP	0.0
12	6	CHP	0.0
12	7	CHP	0.0
12	8	CHP	0.0
12	9	CHP	0.0
12	10	CHP	0.0
12	11	CHP	0.0
12	12	CHP	0.0
12	13	CHP	0.0
12	14	CHP	0.0
12	15	CHP	0.0
12	16	CHP	0.0
12	17	CHP	0.0
12	18	CHP	0.0
12	19	CHP	0.0
12	20	CHP	0.0
12	21	CHP	0.0
12	22	CHP	0.0
12	23	CHP	0.0
12	24	CHP	0.0
12	1	CHP_CCS	0.0
12	2	CHP_CCS	0.0
12	3	CHP_CCS	0.0
12	4	CHP_CCS	0.0
12	5	CHP_CCS	0.0
12	6	CHP_CCS	0.0
12	7	CHP_CCS	0.0
12	8	CHP_CCS	0.0
12	9	CHP_CCS	0.0
12	10	CHP_CCS	0.0
12	11	CHP_CCS	0.0
12	12	CHP_CCS	0.0
12	13	CHP_CCS	0.0
12	14	CHP_CCS	0.0
12	15	CHP_CCS	0.0
12	16	CHP_CCS	0.0
12	17	CHP_CCS	0.0
12	18	CHP_CCS	0.0
12	19	CHP_CCS	0.0
12	20	CHP_CCS	0.0
12	21	CHP_CCS	0.0
12	22	CHP_CCS	0.0
12	23	CHP_CCS	0.0
12	24	CHP_CCS	0.0
12	1	Biogas_Grid	64.5
12	2	Biogas_Grid	64.5
12	3	Biogas_Grid	64.5
12	4	Biogas_Grid	64.5
12	5	Biogas_Grid	64.5
12	6	Biogas_Grid	64.5
12	7	Biogas_Grid	64.5
12	8	Biogas_Grid	64.5
12	9	Biogas_Grid	64.5
12	10	Biogas_Grid	64.5
12	11	Biogas_Grid	64.5
12	12	Biogas_Grid	64.5
12	13	Biogas_Grid	64.5
12	14	Biogas_Grid	64.5
12	15	Biogas_Grid	64.5
12	16	Biogas_Grid	64.5
12	17	Biogas_Grid	64.5
12	18	Biogas_Grid	64.5
12	19	Biogas_Grid	64.5
12	20	Biogas_Grid	64.5
12	21	Biogas_Grid	64.5
12	22	Biogas_Grid	64.5
12	23	Biogas_Grid	64.5
12	24	Biogas_Grid	64.5
12	1	CH4_Grid	39.479
12	2	CH4_Grid	39.479
12	3	CH4_Grid	39.479
12	4	CH4_Grid	39.479
12	5	CH4_Grid	39.479
12	6	CH4_Grid	39.479
12	7	CH4_Grid	39.479
12	8	CH4_Grid	39.479
12	9	CH4_Grid	39.479
12	10	CH4_Grid	39.479
12	11	CH4_Grid	39.479
12	12	CH4_Grid	39.479
12	13	CH4_Grid	39.479
12	14	CH4_Grid	39.479
12	15	CH4_Grid	39.479
12	16	CH4_Grid	39.479
12	17	CH4_Grid	39.479
12	18	CH4_Grid	39.479
12	19	CH4_Grid	39.479
12	20	CH4_Grid	39.479
12	21	CH4_Grid	39.479
12	22	CH4_Grid	39.479
12	23	CH4_Grid	39.479
12	24	CH4_Grid	39.479
12	1	CH4_H2_Mixer	0.0
12	2	CH4_H2_Mixer	0.0
12	3	CH4_H2_Mixer	0.0
12	4	CH4_H2_Mixer	0.0
12	5	CH4_H2_Mixer	0.0
12	6	CH4_H2_Mixer	0.0
12	7	CH4_H2_Mixer	0.0
12	8	CH4_H2_Mixer	0.0
12	9	CH4_H2_Mixer	0.0
12	10	CH4_H2_Mixer	0.0
12	11	CH4_H2_Mixer	0.0
12	12	CH4_H2_Mixer	0.0
12	13	CH4_H2_Mixer	0.0
12	14	CH4_H2_Mixer	0.0
12	15	CH4_H2_Mixer	0.0
12	16	CH4_H2_Mixer	0.0
12	17	CH4_H2_Mixer	0.0
12	18	CH4_H2_Mixer	0.0
12	19	CH4_H2_Mixer	0.0
12	20	CH4_H2_Mixer	0.0
12	21	CH4_H2_Mixer	0.0
12	22	CH4_H2_Mixer	0.0
12	23	CH4_H2_Mixer	0.0
12	24	CH4_H2_Mixer	0.0
12	1	DieselReserveGenerator	100.0
12	2	DieselReserveGenerator	100.0
12	3	DieselReserveGenerator	100.0
12	4	DieselReserveGenerator	100.0
12	5	DieselReserveGenerator	100.0
12	6	DieselReserveGenerator	100.0
12	7	DieselReserveGenerator	100.0
12	8	DieselReserveGenerator	100.0
12	9	DieselReserveGenerator	100.0
12	10	DieselReserveGenerator	100.0
12	11	DieselReserveGenerator	100.0
12	12	DieselReserveGenerator	100.0
12	13	DieselReserveGenerator	100.0
12	14	DieselReserveGenerator	100.0
12	15	DieselReserveGenerator	100.0
12	16	DieselReserveGenerator	100.0
12	17	DieselReserveGenerator	100.0
12	18	DieselReserveGenerator	100.0
12	19	DieselReserveGenerator	100.0
12	20	DieselReserveGenerator	100.0
12	21	DieselReserveGenerator	100.0
12	22	DieselReserveGenerator	100.0
12	23	DieselReserveGenerator	100.0
12	24	DieselReserveGenerator	100.0
13	1	Power_Grid	0.0
13	2	Power_Grid	0.0
13	3	Power_Grid	0.0
13	4	Power_Grid	0.0
13	5	Power_Grid	0.0
13	6	Power_Grid	0.0
13	7	Power_Grid	0.0
13	8	Power_Grid	0.0
13	9	Power_Grid	0.0
13	10	Power_Grid	0.0
13	11	Power_Grid	0.0
13	12	Power_Grid	0.0
13	13	Power_Grid	0.0
13	14	Power_Grid	0.0
13	15	Power_Grid	0.0
13	16	Power_Grid	0.0
13	17	Power_Grid	0.0
13	18	Power_Grid	0.0
13	19	Power_Grid	0.0
13	20	Power_Grid	0.0
13	21	Power_Grid	0.0
13	22	Power_Grid	0.0
13	23	Power_Grid	0.0
13	24	Power_Grid	0.0
13	1	ElectricBoiler	0.0
13	2	ElectricBoiler	0.0
13	3	ElectricBoiler	0.0
13	4	ElectricBoiler	0.0
13	5	ElectricBoiler	0.0
13	6	ElectricBoiler	0.0
13	7	ElectricBoiler	0.0
13	8	ElectricBoiler	0.0
13	9	ElectricBoiler	0.0
13	10	ElectricBoiler	0.0
13	11	ElectricBoiler	0.0
13	12	ElectricBoiler	0.0
13	13	ElectricBoiler	0.0
13	14	ElectricBoiler	0.0
13	15	ElectricBoiler	0.0
13	16	ElectricBoiler	0.0
13	17	ElectricBoiler	0.0
13	18	ElectricBoiler	0.0
13	19	ElectricBoiler	0.0
13	20	ElectricBoiler	0.0
13	21	ElectricBoiler	0.0
13	22	ElectricBoiler	0.0
13	23	ElectricBoiler	0.0
13	24	ElectricBoiler	0.0
13	1	HP_LT	0.0
13	2	HP_LT	0.0
13	3	HP_LT	0.0
13	4	HP_LT	0.0
13	5	HP_LT	0.0
13	6	HP_LT	0.0
13	7	HP_LT	0.0
13	8	HP_LT	0.0
13	9	HP_LT	0.0
13	10	HP_LT	0.0
13	11	HP_LT	0.0
