Node	Time	Technology	CostExport
362	3	ElectricBoiler	0.0
362	4	ElectricBoiler	0.0
362	5	ElectricBoiler	0.0
362	6	ElectricBoiler	0.0
362	7	ElectricBoiler	0.0
362	8	ElectricBoiler	0.0
362	9	ElectricBoiler	0.0
362	10	ElectricBoiler	0.0
362	11	ElectricBoiler	0.0
362	12	ElectricBoiler	0.0
362	13	ElectricBoiler	0.0
362	14	ElectricBoiler	0.0
362	15	ElectricBoiler	0.0
362	16	ElectricBoiler	0.0
362	17	ElectricBoiler	0.0
362	18	ElectricBoiler	0.0
362	19	ElectricBoiler	0.0
362	20	ElectricBoiler	0.0
362	21	ElectricBoiler	0.0
362	22	ElectricBoiler	0.0
362	23	ElectricBoiler	0.0
362	24	ElectricBoiler	0.0
362	1	HP_LT	0.0
362	2	HP_LT	0.0
362	3	HP_LT	0.0
362	4	HP_LT	0.0
362	5	HP_LT	0.0
362	6	HP_LT	0.0
362	7	HP_LT	0.0
362	8	HP_LT	0.0
362	9	HP_LT	0.0
362	10	HP_LT	0.0
362	11	HP_LT	0.0
362	12	HP_LT	0.0
362	13	HP_LT	0.0
362	14	HP_LT	0.0
362	15	HP_LT	0.0
362	16	HP_LT	0.0
362	17	HP_LT	0.0
362	18	HP_LT	0.0
362	19	HP_LT	0.0
362	20	HP_LT	0.0
362	21	HP_LT	0.0
362	22	HP_LT	0.0
362	23	HP_LT	0.0
362	24	HP_LT	0.0
362	1	HP_MT	0.0
362	2	HP_MT	0.0
362	3	HP_MT	0.0
362	4	HP_MT	0.0
362	5	HP_MT	0.0
362	6	HP_MT	0.0
362	7	HP_MT	0.0
362	8	HP_MT	0.0
362	9	HP_MT	0.0
362	10	HP_MT	0.0
362	11	HP_MT	0.0
362	12	HP_MT	0.0
362	13	HP_MT	0.0
362	14	HP_MT	0.0
362	15	HP_MT	0.0
362	16	HP_MT	0.0
362	17	HP_MT	0.0
362	18	HP_MT	0.0
362	19	HP_MT	0.0
362	20	HP_MT	0.0
362	21	HP_MT	0.0
362	22	HP_MT	0.0
362	23	HP_MT	0.0
362	24	HP_MT	0.0
362	1	PV	0.0
362	2	PV	0.0
362	3	PV	0.0
362	4	PV	0.0
362	5	PV	0.0
362	6	PV	0.0
362	7	PV	0.0
362	8	PV	0.0
362	9	PV	0.0
362	10	PV	0.0
362	11	PV	0.0
362	12	PV	0.0
362	13	PV	0.0
362	14	PV	0.0
362	15	PV	0.0
362	16	PV	0.0
362	17	PV	0.0
362	18	PV	0.0
362	19	PV	0.0
362	20	PV	0.0
362	21	PV	0.0
362	22	PV	0.0
362	23	PV	0.0
362	24	PV	0.0
362	1	P2G	0.0
362	2	P2G	0.0
362	3	P2G	0.0
362	4	P2G	0.0
362	5	P2G	0.0
362	6	P2G	0.0
362	7	P2G	0.0
362	8	P2G	0.0
362	9	P2G	0.0
362	10	P2G	0.0
362	11	P2G	0.0
362	12	P2G	0.0
362	13	P2G	0.0
362	14	P2G	0.0
362	15	P2G	0.0
362	16	P2G	0.0
362	17	P2G	0.0
362	18	P2G	0.0
362	19	P2G	0.0
362	20	P2G	0.0
362	21	P2G	0.0
362	22	P2G	0.0
362	23	P2G	0.0
362	24	P2G	0.0
362	1	G2P	0.0
362	2	G2P	0.0
362	3	G2P	0.0
362	4	G2P	0.0
362	5	G2P	0.0
362	6	G2P	0.0
362	7	G2P	0.0
362	8	G2P	0.0
362	9	G2P	0.0
362	10	G2P	0.0
362	11	G2P	0.0
362	12	G2P	0.0
362	13	G2P	0.0
362	14	G2P	0.0
362	15	G2P	0.0
362	16	G2P	0.0
362	17	G2P	0.0
362	18	G2P	0.0
362	19	G2P	0.0
362	20	G2P	0.0
362	21	G2P	0.0
362	22	G2P	0.0
362	23	G2P	0.0
362	24	G2P	0.0
362	1	GasBoiler	0.0
362	2	GasBoiler	0.0
362	3	GasBoiler	0.0
362	4	GasBoiler	0.0
362	5	GasBoiler	0.0
362	6	GasBoiler	0.0
362	7	GasBoiler	0.0
362	8	GasBoiler	0.0
362	9	GasBoiler	0.0
362	10	GasBoiler	0.0
362	11	GasBoiler	0.0
362	12	GasBoiler	0.0
362	13	GasBoiler	0.0
362	14	GasBoiler	0.0
362	15	GasBoiler	0.0
362	16	GasBoiler	0.0
362	17	GasBoiler	0.0
362	18	GasBoiler	0.0
362	19	GasBoiler	0.0
362	20	GasBoiler	0.0
362	21	GasBoiler	0.0
362	22	GasBoiler	0.0
362	23	GasBoiler	0.0
362	24	GasBoiler	0.0
362	1	GasBoiler_CCS	0.0
362	2	GasBoiler_CCS	0.0
362	3	GasBoiler_CCS	0.0
362	4	GasBoiler_CCS	0.0
362	5	GasBoiler_CCS	0.0
362	6	GasBoiler_CCS	0.0
362	7	GasBoiler_CCS	0.0
362	8	GasBoiler_CCS	0.0
362	9	GasBoiler_CCS	0.0
362	10	GasBoiler_CCS	0.0
362	11	GasBoiler_CCS	0.0
362	12	GasBoiler_CCS	0.0
362	13	GasBoiler_CCS	0.0
362	14	GasBoiler_CCS	0.0
362	15	GasBoiler_CCS	0.0
362	16	GasBoiler_CCS	0.0
362	17	GasBoiler_CCS	0.0
362	18	GasBoiler_CCS	0.0
362	19	GasBoiler_CCS	0.0
362	20	GasBoiler_CCS	0.0
362	21	GasBoiler_CCS	0.0
362	22	GasBoiler_CCS	0.0
362	23	GasBoiler_CCS	0.0
362	24	GasBoiler_CCS	0.0
362	1	CHP	0.0
362	2	CHP	0.0
362	3	CHP	0.0
362	4	CHP	0.0
362	5	CHP	0.0
362	6	CHP	0.0
362	7	CHP	0.0
362	8	CHP	0.0
362	9	CHP	0.0
362	10	CHP	0.0
362	11	CHP	0.0
362	12	CHP	0.0
362	13	CHP	0.0
362	14	CHP	0.0
362	15	CHP	0.0
362	16	CHP	0.0
362	17	CHP	0.0
362	18	CHP	0.0
362	19	CHP	0.0
362	20	CHP	0.0
362	21	CHP	0.0
362	22	CHP	0.0
362	23	CHP	0.0
362	24	CHP	0.0
362	1	CHP_CCS	0.0
362	2	CHP_CCS	0.0
362	3	CHP_CCS	0.0
362	4	CHP_CCS	0.0
362	5	CHP_CCS	0.0
362	6	CHP_CCS	0.0
362	7	CHP_CCS	0.0
362	8	CHP_CCS	0.0
362	9	CHP_CCS	0.0
362	10	CHP_CCS	0.0
362	11	CHP_CCS	0.0
362	12	CHP_CCS	0.0
362	13	CHP_CCS	0.0
362	14	CHP_CCS	0.0
362	15	CHP_CCS	0.0
362	16	CHP_CCS	0.0
362	17	CHP_CCS	0.0
362	18	CHP_CCS	0.0
362	19	CHP_CCS	0.0
362	20	CHP_CCS	0.0
362	21	CHP_CCS	0.0
362	22	CHP_CCS	0.0
362	23	CHP_CCS	0.0
362	24	CHP_CCS	0.0
362	1	Biogas_Grid	0.0
362	2	Biogas_Grid	0.0
362	3	Biogas_Grid	0.0
362	4	Biogas_Grid	0.0
362	5	Biogas_Grid	0.0
362	6	Biogas_Grid	0.0
362	7	Biogas_Grid	0.0
362	8	Biogas_Grid	0.0
362	9	Biogas_Grid	0.0
362	10	Biogas_Grid	0.0
362	11	Biogas_Grid	0.0
362	12	Biogas_Grid	0.0
362	13	Biogas_Grid	0.0
362	14	Biogas_Grid	0.0
362	15	Biogas_Grid	0.0
362	16	Biogas_Grid	0.0
362	17	Biogas_Grid	0.0
362	18	Biogas_Grid	0.0
362	19	Biogas_Grid	0.0
362	20	Biogas_Grid	0.0
362	21	Biogas_Grid	0.0
362	22	Biogas_Grid	0.0
362	23	Biogas_Grid	0.0
362	24	Biogas_Grid	0.0
362	1	CH4_Grid	0.0
362	2	CH4_Grid	0.0
362	3	CH4_Grid	0.0
362	4	CH4_Grid	0.0
362	5	CH4_Grid	0.0
362	6	CH4_Grid	0.0
362	7	CH4_Grid	0.0
362	8	CH4_Grid	0.0
362	9	CH4_Grid	0.0
362	10	CH4_Grid	0.0
362	11	CH4_Grid	0.0
362	12	CH4_Grid	0.0
362	13	CH4_Grid	0.0
362	14	CH4_Grid	0.0
362	15	CH4_Grid	0.0
362	16	CH4_Grid	0.0
362	17	CH4_Grid	0.0
362	18	CH4_Grid	0.0
362	19	CH4_Grid	0.0
362	20	CH4_Grid	0.0
362	21	CH4_Grid	0.0
362	22	CH4_Grid	0.0
362	23	CH4_Grid	0.0
362	24	CH4_Grid	0.0
362	1	CH4_H2_Mixer	0.0
362	2	CH4_H2_Mixer	0.0
362	3	CH4_H2_Mixer	0.0
362	4	CH4_H2_Mixer	0.0
362	5	CH4_H2_Mixer	0.0
362	6	CH4_H2_Mixer	0.0
362	7	CH4_H2_Mixer	0.0
362	8	CH4_H2_Mixer	0.0
362	9	CH4_H2_Mixer	0.0
362	10	CH4_H2_Mixer	0.0
362	11	CH4_H2_Mixer	0.0
362	12	CH4_H2_Mixer	0.0
362	13	CH4_H2_Mixer	0.0
362	14	CH4_H2_Mixer	0.0
362	15	CH4_H2_Mixer	0.0
362	16	CH4_H2_Mixer	0.0
362	17	CH4_H2_Mixer	0.0
362	18	CH4_H2_Mixer	0.0
362	19	CH4_H2_Mixer	0.0
362	20	CH4_H2_Mixer	0.0
362	21	CH4_H2_Mixer	0.0
362	22	CH4_H2_Mixer	0.0
362	23	CH4_H2_Mixer	0.0
362	24	CH4_H2_Mixer	0.0
362	1	DieselReserveGenerator	0.0
362	2	DieselReserveGenerator	0.0
362	3	DieselReserveGenerator	0.0
362	4	DieselReserveGenerator	0.0
362	5	DieselReserveGenerator	0.0
362	6	DieselReserveGenerator	0.0
362	7	DieselReserveGenerator	0.0
362	8	DieselReserveGenerator	0.0
362	9	DieselReserveGenerator	0.0
362	10	DieselReserveGenerator	0.0
362	11	DieselReserveGenerator	0.0
362	12	DieselReserveGenerator	0.0
362	13	DieselReserveGenerator	0.0
362	14	DieselReserveGenerator	0.0
362	15	DieselReserveGenerator	0.0
362	16	DieselReserveGenerator	0.0
362	17	DieselReserveGenerator	0.0
362	18	DieselReserveGenerator	0.0
362	19	DieselReserveGenerator	0.0
362	20	DieselReserveGenerator	0.0
362	21	DieselReserveGenerator	0.0
362	22	DieselReserveGenerator	0.0
362	23	DieselReserveGenerator	0.0
362	24	DieselReserveGenerator	0.0
362	1	H2_Grid	0.0
362	2	H2_Grid	0.0
362	3	H2_Grid	0.0
362	4	H2_Grid	0.0
362	5	H2_Grid	0.0
362	6	H2_Grid	0.0
362	7	H2_Grid	0.0
362	8	H2_Grid	0.0
362	9	H2_Grid	0.0
362	10	H2_Grid	0.0
362	11	H2_Grid	0.0
362	12	H2_Grid	0.0
362	13	H2_Grid	0.0
362	14	H2_Grid	0.0
362	15	H2_Grid	0.0
362	16	H2_Grid	0.0
362	17	H2_Grid	0.0
362	18	H2_Grid	0.0
362	19	H2_Grid	0.0
362	20	H2_Grid	0.0
362	21	H2_Grid	0.0
362	22	H2_Grid	0.0
362	23	H2_Grid	0.0
362	24	H2_Grid	0.0
362	1	Direct_Firing	0.0
362	2	Direct_Firing	0.0
362	3	Direct_Firing	0.0
362	4	Direct_Firing	0.0
362	5	Direct_Firing	0.0
362	6	Direct_Firing	0.0
362	7	Direct_Firing	0.0
362	8	Direct_Firing	0.0
362	9	Direct_Firing	0.0
362	10	Direct_Firing	0.0
362	11	Direct_Firing	0.0
362	12	Direct_Firing	0.0
362	13	Direct_Firing	0.0
362	14	Direct_Firing	0.0
362	15	Direct_Firing	0.0
362	16	Direct_Firing	0.0
362	17	Direct_Firing	0.0
362	18	Direct_Firing	0.0
362	19	Direct_Firing	0.0
362	20	Direct_Firing	0.0
362	21	Direct_Firing	0.0
362	22	Direct_Firing	0.0
362	23	Direct_Firing	0.0
362	24	Direct_Firing	0.0
363	1	Power_Grid	0.0
363	2	Power_Grid	0.0
363	3	Power_Grid	0.0
363	4	Power_Grid	0.0
363	5	Power_Grid	0.0
363	6	Power_Grid	0.0
363	7	Power_Grid	0.0
363	8	Power_Grid	0.0
363	9	Power_Grid	0.0
363	10	Power_Grid	0.0
363	11	Power_Grid	0.0
363	12	Power_Grid	0.0
363	13	Power_Grid	0.0
363	14	Power_Grid	0.0
363	15	Power_Grid	0.0
363	16	Power_Grid	0.0
363	17	Power_Grid	0.0
363	18	Power_Grid	0.0
363	19	Power_Grid	0.0
363	20	Power_Grid	0.0
363	21	Power_Grid	0.0
363	22	Power_Grid	0.0
363	23	Power_Grid	0.0
363	24	Power_Grid	0.0
363	1	ElectricBoiler	0.0
363	2	ElectricBoiler	0.0
363	3	ElectricBoiler	0.0
363	4	ElectricBoiler	0.0
363	5	ElectricBoiler	0.0
363	6	ElectricBoiler	0.0
363	7	ElectricBoiler	0.0
363	8	ElectricBoiler	0.0
363	9	ElectricBoiler	0.0
363	10	ElectricBoiler	0.0
363	11	ElectricBoiler	0.0
363	12	ElectricBoiler	0.0
363	13	ElectricBoiler	0.0
363	14	ElectricBoiler	0.0
363	15	ElectricBoiler	0.0
363	16	ElectricBoiler	0.0
363	17	ElectricBoiler	0.0
363	18	ElectricBoiler	0.0
363	19	ElectricBoiler	0.0
363	20	ElectricBoiler	0.0
363	21	ElectricBoiler	0.0
363	22	ElectricBoiler	0.0
363	23	ElectricBoiler	0.0
363	24	ElectricBoiler	0.0
363	1	HP_LT	0.0
363	2	HP_LT	0.0
363	3	HP_LT	0.0
363	4	HP_LT	0.0
363	5	HP_LT	0.0
363	6	HP_LT	0.0
363	7	HP_LT	0.0
363	8	HP_LT	0.0
363	9	HP_LT	0.0
363	10	HP_LT	0.0
363	11	HP_LT	0.0
363	12	HP_LT	0.0
363	13	HP_LT	0.0
363	14	HP_LT	0.0
363	15	HP_LT	0.0
363	16	HP_LT	0.0
363	17	HP_LT	0.0
363	18	HP_LT	0.0
363	19	HP_LT	0.0
363	20	HP_LT	0.0
363	21	HP_LT	0.0
363	22	HP_LT	0.0
363	23	HP_LT	0.0
363	24	HP_LT	0.0
363	1	HP_MT	0.0
363	2	HP_MT	0.0
363	3	HP_MT	0.0
363	4	HP_MT	0.0
363	5	HP_MT	0.0
363	6	HP_MT	0.0
363	7	HP_MT	0.0
363	8	HP_MT	0.0
363	9	HP_MT	0.0
363	10	HP_MT	0.0
363	11	HP_MT	0.0
363	12	HP_MT	0.0
363	13	HP_MT	0.0
363	14	HP_MT	0.0
363	15	HP_MT	0.0
363	16	HP_MT	0.0
363	17	HP_MT	0.0
363	18	HP_MT	0.0
363	19	HP_MT	0.0
363	20	HP_MT	0.0
363	21	HP_MT	0.0
363	22	HP_MT	0.0
363	23	HP_MT	0.0
363	24	HP_MT	0.0
363	1	PV	0.0
363	2	PV	0.0
363	3	PV	0.0
363	4	PV	0.0
363	5	PV	0.0
363	6	PV	0.0
363	7	PV	0.0
363	8	PV	0.0
363	9	PV	0.0
363	10	PV	0.0
363	11	PV	0.0
363	12	PV	0.0
363	13	PV	0.0
363	14	PV	0.0
363	15	PV	0.0
363	16	PV	0.0
363	17	PV	0.0
363	18	PV	0.0
363	19	PV	0.0
363	20	PV	0.0
363	21	PV	0.0
363	22	PV	0.0
363	23	PV	0.0
363	24	PV	0.0
363	1	P2G	0.0
363	2	P2G	0.0
363	3	P2G	0.0
363	4	P2G	0.0
363	5	P2G	0.0
363	6	P2G	0.0
363	7	P2G	0.0
363	8	P2G	0.0
363	9	P2G	0.0
363	10	P2G	0.0
363	11	P2G	0.0
363	12	P2G	0.0
363	13	P2G	0.0
363	14	P2G	0.0
363	15	P2G	0.0
363	16	P2G	0.0
363	17	P2G	0.0
363	18	P2G	0.0
363	19	P2G	0.0
363	20	P2G	0.0
363	21	P2G	0.0
363	22	P2G	0.0
363	23	P2G	0.0
363	24	P2G	0.0
363	1	G2P	0.0
363	2	G2P	0.0
363	3	G2P	0.0
363	4	G2P	0.0
363	5	G2P	0.0
363	6	G2P	0.0
363	7	G2P	0.0
363	8	G2P	0.0
363	9	G2P	0.0
363	10	G2P	0.0
363	11	G2P	0.0
363	12	G2P	0.0
363	13	G2P	0.0
363	14	G2P	0.0
363	15	G2P	0.0
363	16	G2P	0.0
363	17	G2P	0.0
363	18	G2P	0.0
363	19	G2P	0.0
363	20	G2P	0.0
363	21	G2P	0.0
363	22	G2P	0.0
363	23	G2P	0.0
363	24	G2P	0.0
363	1	GasBoiler	0.0
363	2	GasBoiler	0.0
363	3	GasBoiler	0.0
363	4	GasBoiler	0.0
363	5	GasBoiler	0.0
363	6	GasBoiler	0.0
363	7	GasBoiler	0.0
363	8	GasBoiler	0.0
363	9	GasBoiler	0.0
363	10	GasBoiler	0.0
363	11	GasBoiler	0.0
363	12	GasBoiler	0.0
363	13	GasBoiler	0.0
363	14	GasBoiler	0.0
363	15	GasBoiler	0.0
363	16	GasBoiler	0.0
363	17	GasBoiler	0.0
363	18	GasBoiler	0.0
363	19	GasBoiler	0.0
363	20	GasBoiler	0.0
363	21	GasBoiler	0.0
363	22	GasBoiler	0.0
363	23	GasBoiler	0.0
363	24	GasBoiler	0.0
363	1	GasBoiler_CCS	0.0
363	2	GasBoiler_CCS	0.0
363	3	GasBoiler_CCS	0.0
363	4	GasBoiler_CCS	0.0
363	5	GasBoiler_CCS	0.0
363	6	GasBoiler_CCS	0.0
363	7	GasBoiler_CCS	0.0
363	8	GasBoiler_CCS	0.0
363	9	GasBoiler_CCS	0.0
363	10	GasBoiler_CCS	0.0
363	11	GasBoiler_CCS	0.0
363	12	GasBoiler_CCS	0.0
363	13	GasBoiler_CCS	0.0
363	14	GasBoiler_CCS	0.0
363	15	GasBoiler_CCS	0.0
363	16	GasBoiler_CCS	0.0
363	17	GasBoiler_CCS	0.0
363	18	GasBoiler_CCS	0.0
363	19	GasBoiler_CCS	0.0
363	20	GasBoiler_CCS	0.0
363	21	GasBoiler_CCS	0.0
363	22	GasBoiler_CCS	0.0
363	23	GasBoiler_CCS	0.0
363	24	GasBoiler_CCS	0.0
363	1	CHP	0.0
363	2	CHP	0.0
363	3	CHP	0.0
363	4	CHP	0.0
363	5	CHP	0.0
363	6	CHP	0.0
363	7	CHP	0.0
363	8	CHP	0.0
363	9	CHP	0.0
363	10	CHP	0.0
363	11	CHP	0.0
363	12	CHP	0.0
363	13	CHP	0.0
363	14	CHP	0.0
363	15	CHP	0.0
363	16	CHP	0.0
363	17	CHP	0.0
363	18	CHP	0.0
363	19	CHP	0.0
363	20	CHP	0.0
363	21	CHP	0.0
363	22	CHP	0.0
363	23	CHP	0.0
363	24	CHP	0.0
363	1	CHP_CCS	0.0
363	2	CHP_CCS	0.0
363	3	CHP_CCS	0.0
363	4	CHP_CCS	0.0
363	5	CHP_CCS	0.0
363	6	CHP_CCS	0.0
363	7	CHP_CCS	0.0
363	8	CHP_CCS	0.0
363	9	CHP_CCS	0.0
363	10	CHP_CCS	0.0
363	11	CHP_CCS	0.0
363	12	CHP_CCS	0.0
363	13	CHP_CCS	0.0
363	14	CHP_CCS	0.0
363	15	CHP_CCS	0.0
363	16	CHP_CCS	0.0
363	17	CHP_CCS	0.0
363	18	CHP_CCS	0.0
363	19	CHP_CCS	0.0
363	20	CHP_CCS	0.0
363	21	CHP_CCS	0.0
363	22	CHP_CCS	0.0
363	23	CHP_CCS	0.0
363	24	CHP_CCS	0.0
363	1	Biogas_Grid	0.0
363	2	Biogas_Grid	0.0
363	3	Biogas_Grid	0.0
363	4	Biogas_Grid	0.0
363	5	Biogas_Grid	0.0
363	6	Biogas_Grid	0.0
363	7	Biogas_Grid	0.0
363	8	Biogas_Grid	0.0
363	9	Biogas_Grid	0.0
363	10	Biogas_Grid	0.0
363	11	Biogas_Grid	0.0
363	12	Biogas_Grid	0.0
363	13	Biogas_Grid	0.0
363	14	Biogas_Grid	0.0
363	15	Biogas_Grid	0.0
363	16	Biogas_Grid	0.0
363	17	Biogas_Grid	0.0
363	18	Biogas_Grid	0.0
363	19	Biogas_Grid	0.0
363	20	Biogas_Grid	0.0
363	21	Biogas_Grid	0.0
363	22	Biogas_Grid	0.0
363	23	Biogas_Grid	0.0
363	24	Biogas_Grid	0.0
363	1	CH4_Grid	0.0
363	2	CH4_Grid	0.0
363	3	CH4_Grid	0.0
363	4	CH4_Grid	0.0
363	5	CH4_Grid	0.0
363	6	CH4_Grid	0.0
363	7	CH4_Grid	0.0
363	8	CH4_Grid	0.0
363	9	CH4_Grid	0.0
363	10	CH4_Grid	0.0
363	11	CH4_Grid	0.0
363	12	CH4_Grid	0.0
363	13	CH4_Grid	0.0
363	14	CH4_Grid	0.0
363	15	CH4_Grid	0.0
363	16	CH4_Grid	0.0
363	17	CH4_Grid	0.0
363	18	CH4_Grid	0.0
363	19	CH4_Grid	0.0
363	20	CH4_Grid	0.0
363	21	CH4_Grid	0.0
363	22	CH4_Grid	0.0
363	23	CH4_Grid	0.0
363	24	CH4_Grid	0.0
363	1	CH4_H2_Mixer	0.0
363	2	CH4_H2_Mixer	0.0
363	3	CH4_H2_Mixer	0.0
363	4	CH4_H2_Mixer	0.0
363	5	CH4_H2_Mixer	0.0
363	6	CH4_H2_Mixer	0.0
363	7	CH4_H2_Mixer	0.0
363	8	CH4_H2_Mixer	0.0
363	9	CH4_H2_Mixer	0.0
363	10	CH4_H2_Mixer	0.0
363	11	CH4_H2_Mixer	0.0
363	12	CH4_H2_Mixer	0.0
363	13	CH4_H2_Mixer	0.0
363	14	CH4_H2_Mixer	0.0
363	15	CH4_H2_Mixer	0.0
363	16	CH4_H2_Mixer	0.0
363	17	CH4_H2_Mixer	0.0
363	18	CH4_H2_Mixer	0.0
363	19	CH4_H2_Mixer	0.0
363	20	CH4_H2_Mixer	0.0
363	21	CH4_H2_Mixer	0.0
363	22	CH4_H2_Mixer	0.0
363	23	CH4_H2_Mixer	0.0
363	24	CH4_H2_Mixer	0.0
363	1	DieselReserveGenerator	0.0
363	2	DieselReserveGenerator	0.0
363	3	DieselReserveGenerator	0.0
363	4	DieselReserveGenerator	0.0
363	5	DieselReserveGenerator	0.0
363	6	DieselReserveGenerator	0.0
363	7	DieselReserveGenerator	0.0
363	8	DieselReserveGenerator	0.0
363	9	DieselReserveGenerator	0.0
363	10	DieselReserveGenerator	0.0
363	11	DieselReserveGenerator	0.0
363	12	DieselReserveGenerator	0.0
363	13	DieselReserveGenerator	0.0
363	14	DieselReserveGenerator	0.0
363	15	DieselReserveGenerator	0.0
363	16	DieselReserveGenerator	0.0
363	17	DieselReserveGenerator	0.0
363	18	DieselReserveGenerator	0.0
363	19	DieselReserveGenerator	0.0
363	20	DieselReserveGenerator	0.0
363	21	DieselReserveGenerator	0.0
363	22	DieselReserveGenerator	0.0
363	23	DieselReserveGenerator	0.0
363	24	DieselReserveGenerator	0.0
363	1	H2_Grid	0.0
363	2	H2_Grid	0.0
363	3	H2_Grid	0.0
363	4	H2_Grid	0.0
363	5	H2_Grid	0.0
363	6	H2_Grid	0.0
363	7	H2_Grid	0.0
363	8	H2_Grid	0.0
363	9	H2_Grid	0.0
363	10	H2_Grid	0.0
363	11	H2_Grid	0.0
363	12	H2_Grid	0.0
363	13	H2_Grid	0.0
363	14	H2_Grid	0.0
363	15	H2_Grid	0.0
363	16	H2_Grid	0.0
363	17	H2_Grid	0.0
363	18	H2_Grid	0.0
363	19	H2_Grid	0.0
363	20	H2_Grid	0.0
363	21	H2_Grid	0.0
363	22	H2_Grid	0.0
363	23	H2_Grid	0.0
363	24	H2_Grid	0.0
363	1	Direct_Firing	0.0
363	2	Direct_Firing	0.0
363	3	Direct_Firing	0.0
363	4	Direct_Firing	0.0
363	5	Direct_Firing	0.0
363	6	Direct_Firing	0.0
363	7	Direct_Firing	0.0
363	8	Direct_Firing	0.0
363	9	Direct_Firing	0.0
363	10	Direct_Firing	0.0
363	11	Direct_Firing	0.0
363	12	Direct_Firing	0.0
363	13	Direct_Firing	0.0
363	14	Direct_Firing	0.0
363	15	Direct_Firing	0.0
363	16	Direct_Firing	0.0
363	17	Direct_Firing	0.0
363	18	Direct_Firing	0.0
363	19	Direct_Firing	0.0
363	20	Direct_Firing	0.0
363	21	Direct_Firing	0.0
363	22	Direct_Firing	0.0
363	23	Direct_Firing	0.0
363	24	Direct_Firing	0.0
364	1	Power_Grid	0.0
364	2	Power_Grid	0.0
364	3	Power_Grid	0.0
364	4	Power_Grid	0.0
364	5	Power_Grid	0.0
364	6	Power_Grid	0.0
364	7	Power_Grid	0.0
364	8	Power_Grid	0.0
364	9	Power_Grid	0.0
364	10	Power_Grid	0.0
364	11	Power_Grid	0.0
364	12	Power_Grid	0.0
364	13	Power_Grid	0.0
364	14	Power_Grid	0.0
364	15	Power_Grid	0.0
364	16	Power_Grid	0.0
364	17	Power_Grid	0.0
364	18	Power_Grid	0.0
364	19	Power_Grid	0.0
364	20	Power_Grid	0.0
364	21	Power_Grid	0.0
364	22	Power_Grid	0.0
364	23	Power_Grid	0.0
364	24	Power_Grid	0.0
364	1	ElectricBoiler	0.0
364	2	ElectricBoiler	0.0
364	3	ElectricBoiler	0.0
364	4	ElectricBoiler	0.0
364	5	ElectricBoiler	0.0
364	6	ElectricBoiler	0.0
364	7	ElectricBoiler	0.0
364	8	ElectricBoiler	0.0
364	9	ElectricBoiler	0.0
364	10	ElectricBoiler	0.0
364	11	ElectricBoiler	0.0
364	12	ElectricBoiler	0.0
364	13	ElectricBoiler	0.0
364	14	ElectricBoiler	0.0
364	15	ElectricBoiler	0.0
364	16	ElectricBoiler	0.0
364	17	ElectricBoiler	0.0
364	18	ElectricBoiler	0.0
364	19	ElectricBoiler	0.0
364	20	ElectricBoiler	0.0
364	21	ElectricBoiler	0.0
364	22	ElectricBoiler	0.0
364	23	ElectricBoiler	0.0
364	24	ElectricBoiler	0.0
364	1	HP_LT	0.0
364	2	HP_LT	0.0
364	3	HP_LT	0.0
364	4	HP_LT	0.0
364	5	HP_LT	0.0
364	6	HP_LT	0.0
364	7	HP_LT	0.0
364	8	HP_LT	0.0
364	9	HP_LT	0.0
364	10	HP_LT	0.0
364	11	HP_LT	0.0
364	12	HP_LT	0.0
364	13	HP_LT	0.0
364	14	HP_LT	0.0
364	15	HP_LT	0.0
364	16	HP_LT	0.0
364	17	HP_LT	0.0
364	18	HP_LT	0.0
364	19	HP_LT	0.0
364	20	HP_LT	0.0
364	21	HP_LT	0.0
364	22	HP_LT	0.0
364	23	HP_LT	0.0
364	24	HP_LT	0.0
364	1	HP_MT	0.0
364	2	HP_MT	0.0
364	3	HP_MT	0.0
364	4	HP_MT	0.0
364	5	HP_MT	0.0
364	6	HP_MT	0.0
364	7	HP_MT	0.0
364	8	HP_MT	0.0
364	9	HP_MT	0.0
364	10	HP_MT	0.0
364	11	HP_MT	0.0
364	12	HP_MT	0.0
364	13	HP_MT	0.0
364	14	HP_MT	0.0
364	15	HP_MT	0.0
364	16	HP_MT	0.0
364	17	HP_MT	0.0
364	18	HP_MT	0.0
364	19	HP_MT	0.0
364	20	HP_MT	0.0
364	21	HP_MT	0.0
364	22	HP_MT	0.0
364	23	HP_MT	0.0
364	24	HP_MT	0.0
364	1	PV	0.0
364	2	PV	0.0
364	3	PV	0.0
364	4	PV	0.0
364	5	PV	0.0
364	6	PV	0.0
364	7	PV	0.0
364	8	PV	0.0
364	9	PV	0.0
364	10	PV	0.0
364	11	PV	0.0
364	12	PV	0.0
364	13	PV	0.0
364	14	PV	0.0
364	15	PV	0.0
364	16	PV	0.0
364	17	PV	0.0
364	18	PV	0.0
364	19	PV	0.0
364	20	PV	0.0
364	21	PV	0.0
364	22	PV	0.0
364	23	PV	0.0
364	24	PV	0.0
364	1	P2G	0.0
364	2	P2G	0.0
364	3	P2G	0.0
364	4	P2G	0.0
364	5	P2G	0.0
364	6	P2G	0.0
364	7	P2G	0.0
364	8	P2G	0.0
364	9	P2G	0.0
364	10	P2G	0.0
364	11	P2G	0.0
364	12	P2G	0.0
364	13	P2G	0.0
364	14	P2G	0.0
364	15	P2G	0.0
364	16	P2G	0.0
